month,actual_cumulative_best,monthly_best,persistence_prediction,persistence_abs_error,mean_gain_prediction,mean_gain_abs_error,new_submission_persistence_abs_error
2024-09,46.59714569921449,46.59714569921449,35.45667093247413,11.140474766740354,35.45667093247413,11.140474766740354,22.67097835843166
2024-10,46.59714569921449,36.90717314950126,46.59714569921449,0.0,50.310637288127936,3.713491588913449,9.689972549713225
2024-11,46.59714569921449,34.11985336826446,46.59714569921449,0.0,49.38226439089958,2.785118691685092,2.7873197812368034
2024-12,46.88867299768722,46.88867299768722,46.59714569921449,0.2915272984727366,48.825240652562556,1.9365676548753328,12.768819629422765
2025-01,46.88867299768722,40.728304291060965,46.88867299768722,0.0,48.79400667522274,1.9053336775355163,6.160368706626258
2025-02,46.88867299768722,39.20729001022834,46.88867299768722,0.0,48.52181614986052,1.6331431521732966,1.521014280832624
2025-03,46.88867299768722,35.28187768500508,46.88867299768722,0.0,48.31767325583886,1.429000258151639,3.925412325223263
